policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,tasks,windows,requested_windows,wall_s,decisions_per_s
Heuristic-TVD,15772.09125120733,141906.6980311997,1000,141.90669803119968,562850643861.9725,433857319753.819,22.917860273388357,2.3674541620383023,8.977936881814777,0,0,175,25,800,0,17.5,2.5,80.0,0.0,8093.30196880002,8093.30196880002,0.0,0.11697239949717186,,,,,2,1000,1024,1024,1.8177737000223715,550.1234834609462
Heuristic-TVD,15264.51937858313,144068.33763221322,1000,144.06833763221323,567443563442.1177,436628293757.56903,23.053441454339897,2.3020596127905795,12.943917629104321,0,0,183,26,791,0,18.3,2.6,79.10000000000001,0.0,5931.662367786743,5931.662367786743,0.0,0.11890299976221286,,,,,3,1000,1024,1024,1.8411327000067104,543.1439026618534
Heuristic-TVD,14839.844664040565,148191.1857381865,1000,148.1911857381865,553355858907.4393,428900161364.2995,22.491077945549996,3.0393481285723887,17.273003297538615,0,0,199,21,780,0,19.900000000000002,2.1,78.0,0.0,1808.814261813311,1808.814261813311,0.0,0.11702649988001212,,,,,4,1000,1024,1024,1.794918500003405,557.1283598659788
Heuristic-TVD,14978.521997644559,147303.25858639975,1000,147.30325858639975,575906667212.6571,445298995459.57153,22.6786177672185,3.1713818010289474,18.648709958449732,0,0,192,21,787,0,19.2,2.1,78.7,0.0,2696.741413600015,2696.741413600015,0.0,0.11570400017080829,,,,,5,1000,1024,1024,1.7908658000233117,558.3891322213998
Heuristic-TVD,15045.482151504088,148357.60151941312,1000,148.35760151941312,556374855379.8488,421261259344.3621,24.28463377325738,2.7213409334937753,12.889309012455803,0,0,188,41,771,0,18.8,4.1000000000000005,77.10000000000001,0.0,1642.3984805866196,1642.3984805866196,0.0,0.12030480010434985,,,,,6,1000,1024,1024,1.8418220999883488,542.9406021386789
Heuristic-TVD,15274.52756006457,140817.9080474131,1000,140.8179080474131,558487855061.7897,420792465157.1221,24.655037465305906,2.1694713634986327,11.088704733344661,0,0,190,33,777,0,19.0,3.3000000000000003,77.7,0.0,9182.091952586701,9182.091952586701,0.0,0.11653289961395785,,,,,7,1000,1024,1024,1.8112246000091545,552.1126424602148
Heuristic-TVD,15206.437160660054,142567.44247061314,1000,142.56744247061314,572797942774.1393,450375503362.5098,21.372709339478547,3.494112287607398,14.229545594936972,0,0,179,22,799,0,17.9,2.1999999999999997,79.9,0.0,7432.557529386567,7432.557529386567,0.0,0.1156889000267256,,,,,8,1000,1024,1024,1.813779699994484,551.3348726987302
Heuristic-TVD,15000.802907162359,143779.1845762666,1000,143.7791845762666,564774544268.7347,440423036691.6266,22.017902336253027,3.0089662499426897,13.29488382474399,0,0,187,21,792,0,18.7,2.1,79.2,0.0,6220.815423733314,6220.815423733314,0.0,0.11753739989944734,,,,,9,1000,1024,1024,1.8208633000031114,549.1900462809543
Heuristic-TVD,2321.7417276418614,149945.78069413325,1695,88.46358743016711,1408447402703.581,9266311291.43833,99.34209035611474,1337.059989737606,1984.7121675354479,0,0,164,9,2327,0,6.5600000000000005,0.36,93.08,0.0,54.219305866673125,54.219305866673125,0.0,0.01449019992724061,,,,,0,2500,16,16,4.282902000006288,583.7163680131671
Heuristic-TVD,2496.919554103071,149890.53930938654,1665,90.0243479335655,1396710406843.799,9266311291.438587,99.33656173491411,1347.9371642960907,1971.4762482766084,0,0,167,3,2330,0,6.68,0.12,93.2,0.0,109.46069061338585,109.46069061338585,0.0,0.014231439819559455,,,,,1,2500,16,16,4.159063700004481,601.0968285956541
Heuristic-TVD,2628.543540327491,149993.70129829325,1652,90.79521870356734,1432817517394.456,9266311291.438334,99.35328042971663,1329.826490086667,1973.1834416739916,0,0,166,7,2327,0,6.64,0.27999999999999997,93.08,0.0,6.298701706616157,6.298701706616157,0.0,0.009873599966522307,,,,,2,2500,16,16,4.08926059998339,611.3574664354124
Heuristic-TVD,2274.0104619615713,149931.7966871466,1672,89.67212720523122,1396220564490.827,9266311291.437824,99.33632897787771,1332.5681949300047,1989.422718196728,0,0,171,8,2321,0,6.84,0.32,92.84,0.0,68.20331285345418,68.20331285345418,0.0,0.014076080033555627,,,,,3,2500,16,16,4.10609650000697,608.8507661706822
Heuristic-TVD,2556.1221414196907,149993.4851146133,1702,88.12778208849194,1404158323321.3474,9266311291.438108,99.34008073466246,1312.4184580436984,1977.5654502731795,0,0,169,7,2324,0,6.76,0.27999999999999997,92.96,0.0,6.514885386692811,6.514885386692811,0.0,0.010423959884792566,,,,,4,2500,16,16,4.108767800003989,608.4549241253237
Heuristic-TVD,2187.2141920237295,149995.22766591984,1673,89.65644211949781,1390998378428.725,9266311291.43845,99.33383737643851,1352.2699542841608,1988.5426006728433,0,0,166,8,2326,0,6.64,0.32,93.04,0.0,4.77233407994072,4.77233407994072,0.0,0.0100377197843045,,,,,5,2500,16,16,4.012342700007139,623.0773856868088
Heuristic-TVD,2550.3431109981793,149788.02713717334,1631,91.83815275117924,1392666858545.4219,9266311291.438131,99.33463547045872,1330.6031470458938,1967.9669902436456,0,0,161,6,2333,0,6.4399999999999995,0.24,93.32000000000001,0.0,211.97286282669782,211.97286282669782,0.0,0.014348919957410545,,,,,6,2500,16,16,4.069055700005265,614.3931625209174
Heuristic-TVD,2575.4737431489243,149822.14836037325,1673,89.55298766310415,1351314563532.7146,9266311291.43794,99.31427429693252,1328.8545655573562,1974.8667052732992,0,0,160,7,2333,0,6.4,0.27999999999999997,93.32000000000001,0.0,177.8516396267405,177.8516396267405,0.0,0.014068360009696334,,,,,7,2500,16,16,4.098532800009707,609.9743791227141
Heuristic-TVD,2946.3082897431086,149974.5659717865,1709,87.75574369326303,1367174017044.9197,9266311291.437906,99.32222883291283,1342.3685439005703,1945.4100222596078,0,0,175,13,2312,0,7.000000000000001,0.52,92.47999999999999,0.0,25.43402821337719,25.43402821337719,0.0,0.014008959382772445,,,,,8,2500,16,16,4.088538200012408,611.4654866114282
Heuristic-TVD,2507.8282249472704,149809.24922863996,1691,88.59210480700175,1403912350112.9026,9266311291.438023,99.33996511315732,1336.4415851882977,1961.1606639767142,0,0,165,9,2326,0,6.6000000000000005,0.36,93.04,0.0,190.75077136006166,190.75077136006166,0.0,0.014470759988762438,,,,,9,2500,16,16,4.191303700004937,596.4731212384002
Heuristic-TVD,2664.8889296154684,149870.78707029333,1706,87.84923040462681,1408447402703.581,37773239573.42951,97.31809370368237,1307.1913718672283,1953.7717862427,0,0,173,12,2315,0,6.92,0.48,92.60000000000001,0.0,129.21292970666855,129.21292970666855,0.0,0.02309027996379882,,,,,0,2500,64,64,4.233398699987447,590.5420625766747
Heuristic-TVD,2718.191503465185,149921.7760918399,1674,89.55900602857821,1396710406843.799,37503258433.83573,97.31488658994219,1320.564211633604,1944.5537044149771,0,0,170,4,2326,0,6.800000000000001,0.16,93.04,0.0,78.22390816003465,78.22390816003465,0.0,0.02316420042188838,,,,,1,2500,64,64,4.234665700001642,590.3653740598769
Heuristic-TVD,2997.185427576771,149798.5536970133,1658,90.34894674126254,1432817517394.456,37949582770.9281,97.35140153507207,1290.735619162811,1947.5077586668178,0,0,171,7,2322,0,6.84,0.27999999999999997,92.88,0.0,201.4463029866164,201.4463029866164,0.0,0.022905120032373816,,,,,2,2500,64,64,4.185228899994399,597.3388934601272
Heuristic-TVD,2488.6904525897253,149942.83492047997,1680,89.25168745266666,1396220564490.827,37738987083.96242,97.29706122057263,1293.1533370755926,1958.2710988537378,0,0,174,9,2317,0,6.959999999999999,0.36,92.67999999999999,0.0,57.16507952014234,57.16507952014234,0.0,0.022752959618810565,,,,,3,2500,64,64,4.216357400000561,592.9288631935393
Heuristic-TVD,2886.588538442365,149650.32418127995,1715,87.25966424564429,1404158323321.3474,38110936796.43989,97.28585187557101,1277.858088208455,1943.582224249715,0,0,172,11,2317,0,6.88,0.44,92.67999999999999,0.0,349.675818720028,349.675818720028,0.0,0.022741640021558852,,,,,4,2500,64,64,4.250596300000325,588.1527728238527
Heuristic-TVD,2454.5760046668834,149685.3300963732,1687,88.72870782239075,1390998378428.725,38029989303.95314,97.26599326830906,1314.3969740867456,1948.2495211835385,0,0,173,11,2316,0,6.92,0.44,92.64,0.0,314.6699036265933,314.6699036265933,0.0,0.0226921999710612,,,,,5,2500,64,64,4.221802599990042,592.1641149223549
Heuristic-TVD,2858.118018057312,149892.90705429338,1637,91.56561212846266,1392666858545.4219,37503258433.83656,97.30709047869445,1295.0208419116739,1932.8149084496106,0,0,166,8,2326,0,6.64,0.32,93.04,0.0,107.09294570670409,107.09294570670409,0.0,0.02223852011375129,,,,,6,2500,64,64,4.064317400014261,615.1094400233673
Heuristic-TVD,2889.3733864238193,149720.63245989327,1682,89.01345568364641,1351314563532.7146,37585828363.11361,97.21857298238142,1288.7763385514663,1941.8645068142596,0,0,164,7,2329,0,6.5600000000000005,0.27999999999999997,93.16,0.0,279.3675401067436,279.3675401067436,0.0,0.022501000086776912,,,,,7,2500,64,64,4.125053099996876,606.0528045085997
Heuristic-TVD,3201.9353380093135,149765.79700554654,1717,87.22527490130841,1367174017044.9197,37131767550.32995,97.2840496463948,1314.8626373858056,1923.6924793256603,0,0,177,10,2313,0,7.08,0.4,92.52,0.0,234.20299445339964,234.20299445339964,0.0,0.02258052007528022,,,,,8,2500,64,64,4.108557500003371,608.4860684067215
Heuristic-TVD,2699.599486051203,149707.07879850655,1695,88.32276035310122,1403912350112.9026,37449991531.3703,97.33245515445758,1296.3637381496892,1918.9095195184398,0,0,165,8,2327,0,6.6000000000000005,0.32,93.08,0.0,292.92120149338575,292.92120149338575,0.0,0.022542360029183327,,,,,9,2500,64,64,4.113328799983719,607.780248447412
Heuristic-TVD,3623.850452182751,149913.58792336,1743,86.00894315740678,1408447402703.581,153064693947.06,89.13238125518602,1166.8893990186211,1813.0447097642202,0,0,183,5,2312,0,7.32,0.2,92.47999999999999,0.0,86.41207663998318,86.41207663998318,0.0,0.05469224008265883,,,,,0,2500,256,256,4.189215500024147,596.7704454415366
Heuristic-TVD,3520.5898849837718,149955.510152,1711,87.64202814260666,1396710406843.799,151593659500.516,89.14637860806965,1197.0898159667872,1834.0660095110588,0,0,175,2,2323,0,7.000000000000001,0.08,92.92,0.0,44.489848000022675,44.489848000022675,0.0,0.05498315991135314,,,,,1,2500,256,256,4.209991899988381,593.8253705445132
Heuristic-TVD,3676.6133924648234,149786.6112835733,1685,88.89413132556278,1432817517394.456,149671441369.79886,89.55404721447204,1174.9380699538158,1841.167999917306,0,0,176,7,2317,0,7.04,0.27999999999999997,92.67999999999999,0.0,213.38871642663617,213.38871642663617,0.0,0.054701559885870665,,,,,2,2500,256,256,4.213408399984473,593.3438590973551
Heuristic-TVD,3126.236042067672,149724.72570303996,1708,87.66084643035127,1396220564490.827,152116298326.37866,89.10513838607925,1186.9519968756722,1847.5370022859386,0,0,175,0,2325,0,7.000000000000001,0.0,93.0,0.0,275.2742969601329,275.2742969601329,0.0,0.055986800568643955,,,,,3,2500,256,256,4.387100000021746,569.8525221644384
Heuristic-TVD,3901.122226999778,149787.71407066673,1741,86.03544748458744,1404158323321.3474,152147826653.93985,89.16448208674541,1157.5136065932163,1805.7358077491033,0,0,180,5,2315,0,7.199999999999999,0.2,92.60000000000001,0.0,212.28592933335267,212.28592933335267,0.0,0.05469567974796519,,,,,4,2500,256,256,4.356131400010781,573.9037164934493
Heuristic-TVD,3448.7809786934317,149979.62121333324,1719,87.24817987977501,1390998378428.725,152769750846.50616,89.01725888285542,1169.5457173137142,1815.4234072990178,0,0,179,6,2315,0,7.16,0.24,92.60000000000001,0.0,20.378786666584347,20.378786666584347,0.0,0.05535476035438478,,,,,5,2500,256,256,4.352158199995756,574.427648333748
Heuristic-TVD,3764.197158578938,149837.55854128,1666,89.9385105289796,1392666858545.4219,151055524215.2063,89.15350621806445,1172.211103049633,1816.2764621285494,0,0,174,5,2321,0,6.959999999999999,0.2,92.84,0.0,162.44145872004674,162.44145872004674,0.0,0.05639395988546312,,,,,6,2500,256,256,4.356970399996499,573.7932027268326
Heuristic-TVD,3688.1137325635764,149881.17557509322,1712,87.54741563965726,1351314563532.7146,151638979377.50677,88.77841004088049,1172.4690822289272,1823.7906440421011,0,0,171,3,2326,0,6.84,0.12,93.04,0.0,118.82442490677772,118.82442490677772,0.0,0.055320319847669455,,,,,7,2500,256,256,4.259136699984083,586.9734117736449
Heuristic-TVD,3870.383954476789,149921.39613450665,1745,85.91484019169435,1367174017044.9197,149186149770.23105,89.08799114741153,1193.441270145177,1807.4190915432998,0,0,180,6,2314,0,7.199999999999999,0.24,92.56,0.0,78.60386549337795,78.60386549337795,0.0,0.057377719692885874,,,,,8,2500,256,256,4.389778500015382,569.5048166988927
Heuristic-TVD,3557.6591252534213,149900.37369930657,1726,86.84842045151018,1403912350112.9026,149571865762.1586,89.3460680967633,1202.90704144232,1818.1113836919933,0,0,172,2,2326,0,6.88,0.08,93.04,0.0,99.62630069338678,99.62630069338678,0.0,0.055486240051686765,,,,,9,2500,256,256,4.2928895999793895,582.3583257328589
Heuristic-TVD,7609.227197326948,149965.1723602133,1953,76.787082621717,1408447402703.581,604228741729.0084,57.09965877538892,687.5610172783738,1348.0896387105045,0,0,192,6,2302,0,7.68,0.24,92.08,0.0,34.82763978666799,34.82763978666799,0.0,0.15319003995973618,,,,,0,2500,1024,1024,4.553468800004339,549.0319819469539
Heuristic-TVD,7949.386953983906,149998.29426847986,1922,78.04281699712791,1396710406843.799,598945982799.6036,57.11738239617866,700.9084796593772,1367.7869633098078,0,0,205,8,2287,0,8.200000000000001,0.32,91.47999999999999,0.0,1.7057315200195262,1.7057315200195262,0.0,0.08998719985829666,,,,,1,2500,1024,1024,4.426577899983386,564.7703613234465
Heuristic-TVD,6936.21698004374,149664.50657135987,1884,79.43975932662414,1432817517394.456,597110678577.4142,58.32611820218072,727.0529376531947,1372.6136310502486,0,0,186,3,2311,0,7.4399999999999995,0.12,92.44,0.0,335.4934286399519,335.4934286399519,0.0,0.15640415981179104,,,,,2,2500,1024,1024,4.633921399974497,539.4998715372598
Heuristic-TVD,7225.448008702329,149680.86470986652,1931,77.51468912991534,1396220564490.827,606048013225.6244,56.593676626827396,680.2747449763633,1352.222267544605,0,0,193,4,2303,0,7.720000000000001,0.16,92.12,0.0,319.1352901334594,319.1352901334594,0.0,0.15264968018746003,,,,,3,2500,1024,1024,4.605849599989597,542.7880233009881
Heuristic-TVD,7060.059670524161,149842.73141839998,1940,77.23852134969071,1404158323321.3474,594606245937.0491,57.6539029779357,729.852085616596,1360.216374700206,0,0,188,9,2303,0,7.5200000000000005,0.36,92.12,0.0,157.26858160001098,157.26858160001098,0.0,0.15575692013371736,,,,,4,2500,1024,1024,4.582861000002595,545.5107628179394
Heuristic-TVD,7414.889859937343,149958.9638591465,1941,77.25861095267722,1390998378428.725,609241756855.4012,56.20111667250094,690.6167040583683,1364.5420118059303,0,0,186,3,2311,0,7.4399999999999995,0.12,92.44,0.0,41.036140853236134,41.036140853236134,0.0,0.1596369598992169,,,,,5,2500,1024,1024,4.708071799977915,531.0029468989252
Heuristic-TVD,6714.3048539787505,149979.42496165333,1874,80.03171022500177,1392666858545.4219,594315474133.1744,57.32536676043901,728.702507166928,1370.9514829542013,0,0,180,3,2317,0,7.199999999999999,0.12,92.67999999999999,0.0,20.575038346681822,20.575038346681822,0.0,0.16375572013203055,,,,,6,2500,1024,1024,4.779685500019696,523.0469661632964
Heuristic-TVD,7397.898136020821,149668.31107759985,1930,77.54834770860096,1351314563532.7146,599285409218.7996,55.65167242391736,709.4301612523379,1361.891258274939,0,0,185,9,2306,0,7.3999999999999995,0.36,92.24,0.0,331.68892240008495,331.68892240008495,0.0,0.15919415978714824,,,,,7,2500,1024,1024,4.746787299984135,526.6720082461575
Heuristic-TVD,7709.230533101217,149639.57083562668,1960,76.34671981409525,1367174017044.9197,591521816827.2646,56.733977573256524,678.5222545410152,1358.493721815783,0,0,192,8,2300,0,7.68,0.32,92.0,0.0,360.4291643733799,360.4291643733799,0.0,0.15947892009280623,,,,,8,2500,1024,1024,4.733188999991398,528.1851200120137
Heuristic-TVD,7226.651127052664,149960.6440801066,1928,77.7804170539972,1403912350112.9026,592561227330.048,57.79214939719035,712.2280815370004,1367.092546596639,0,0,187,10,2303,0,7.48,0.4,92.12,0.0,39.35591989340077,39.35591989340077,0.0,0.1571592396707274,,,,,9,2500,1024,1024,4.734648700017715,528.0222796657852
Heuristic-TVD,2007.2127405517874,149758.70154373322,3345,44.77091227017436,2804009947867.112,9726070607.351002,99.65313708623789,1387.0818669739929,2039.281392182286,0,0,156,13,4831,0,3.1199999999999997,0.26,96.61999999999999,0.0,241.29845626671798,241.29845626671798,0.0,0.014066500001354143,,,,,0,5000,16,16,8.291624900011811,603.018112890379
Heuristic-TVD,1996.9921508697378,149866.36061583983,3217,46.58575089084235,2761127453992.788,9849778295.09778,99.64326969836709,1390.890950634781,2036.7148667627544,0,0,154,13,4833,0,3.08,0.26,96.66,0.0,133.63938416002205,133.63938416002205,0.0,0.013793799816630781,,,,,1,5000,16,16,8.193795099999988,610.2178464286966
Heuristic-TVD,2162.273111819501,149833.5281966932,3289,45.5559526289733,2809486253461.7114,9722716096.214685,99.65393259766853,1387.5904918514477,2025.4728412828051,0,0,159,8,4833,0,3.18,0.16,96.66,0.0,166.47180330665662,166.47180330665662,0.0,0.013705719780409709,,,,,2,5000,16,16,8.04448740000953,621.5436424195377
Heuristic-TVD,1967.8167666763018,149985.67882815996,3303,45.40892486471691,2801205896138.23,9857136133.85054,99.64811097436859,1384.8266097931066,2052.217381656182,0,0,159,10,4831,0,3.18,0.2,96.61999999999999,0.0,14.321171840022828,14.321171840022828,0.0,0.00973661958705634,,,,,3,5000,16,16,7.993884200026514,625.4781624161401
Heuristic-TVD,2017.4892000151654,149770.59834559995,3229,46.38296635044904,2805327517134.551,9786398344.372488,99.6511495258718,1386.1650899761416,2039.4592383799727,0,0,159,6,4835,0,3.18,0.12,96.7,0.0,229.4016544000113,229.4016544000113,0.0,0.013818039884790778,,,,,4,5000,16,16,7.976942699984647,626.8065583584577
Heuristic-TVD,2164.5125967885715,149767.3010301333,3257,45.98320572002864,2816162566886.118,9803943948.201834,99.6518686789079,1404.624617812052,2038.8160102983509,0,0,168,3,4829,0,3.36,0.06,96.58,0.0,232.69896986666598,232.69896986666598,0.0,0.01421836027293466,,,,,5,5000,16,16,8.34556019998854,599.1209553562223
Heuristic-TVD,2237.2343180192743,149908.03559295984,3269,45.85745964911589,2798597449328.3315,9866339394.26876,99.64745414183677,1378.576329649015,2029.0029057955596,0,0,169,8,4823,0,3.38,0.16,96.46000000000001,0.0,91.96440704003396,91.96440704003396,0.0,0.014306139992550015,,,,,6,5000,16,16,8.35012529999949,598.7934097228823
Heuristic-TVD,2183.965605179646,149989.5918347199,3243,46.25025958517419,2787946426953.662,9784414558.335358,99.64904581868072,1401.6404601753402,2035.5375646487093,0,0,158,5,4837,0,3.16,0.1,96.74000000000001,0.0,10.408165280096597,10.408165280096597,0.0,0.0105630602221936,,,,,7,5000,16,16,8.413903899985598,594.254469677097
Heuristic-TVD,2389.325781849029,149927.90170096004,3167,47.34066994030945,2832212109057.595,9266311291.43833,99.67282424710339,1387.4759534877535,2023.8321033524771,0,0,161,5,4834,0,3.2199999999999998,0.1,96.67999999999999,0.0,72.09829903996646,72.09829903996646,0.0,0.014155400003073738,,,,,8,5000,16,16,8.250726999976905,606.0072039729342
Heuristic-TVD,2073.6738265377708,149977.28328709325,3218,46.6057437187984,2764013420844.246,9266311291.43863,99.66475158110454,1387.9331949710622,2022.4259010554747,0,0,162,15,4823,0,3.2399999999999998,0.3,96.46000000000001,0.0,22.716712906720772,22.716712906720772,0.0,0.014024119637906552,,,,,9,5000,16,16,8.170701800001552,611.9425383997063
Heuristic-TVD,2165.719800250829,149987.66810949336,3355,44.70571329642127,2804009947867.112,38828010021.09711,98.6152684639856,1369.1041401956484,2025.3759090621777,0,0,161,5,4834,0,3.2199999999999998,0.1,96.67999999999999,0.0,12.33189050671649,12.33189050671649,0.0,0.014739660004852339,,,,,0,5000,64,64,8.195027399982791,610.126086950057
Heuristic-TVD,2159.589667773799,149665.02614351994,3226,46.39337450202106,2761127453992.788,38828010021.09719,98.59376248767694,1375.509549015057,2019.289252034378,0,0,160,11,4829,0,3.2,0.22,96.58,0.0,334.9738564800134,334.9738564800134,0.0,0.02263461995171383,,,,,1,5000,64,64,8.210761700000148,608.9569010387805
Heuristic-TVD,2411.81782846693,149973.13443445327,3296,45.501557777443345,2809486253461.7114,39130768605.10598,98.60719131275724,1367.669825194289,2008.43246144938,0,0,167,6,4827,0,3.34,0.12,96.54,0.0,26.865565546684593,26.865565546684593,0.0,0.023199840122833847,,,,,2,5000,64,64,8.425711999996565,593.421659795877
Heuristic-TVD,2062.1645889501287,149966.80222261333,3316,45.225211767977484,2801205896138.23,38828010021.09781,98.61388232565744,1365.3197042550992,2034.343074686766,0,0,161,10,4829,0,3.2199999999999998,0.2,96.58,0.0,33.19777738670973,33.19777738670973,0.0,0.023514639772474765,,,,,3,5000,64,64,8.497215700015659,588.4280423751966
Heuristic-TVD,2133.966810907501,149918.54448474673,3241,46.256878890696306,2805327517134.551,38828010021.09798,98.61591882644926,1367.2986446335103,2023.0454245429416,0,0,167,11,4822,0,3.34,0.22,96.44,0.0,81.45551525332635,81.45551525332635,0.0,0.023618220206117257,,,,,4,5000,64,64,8.504367300018203,587.9332140310189
Heuristic-TVD,2340.334435034466,149963.92988847996,3267,45.90264153305172,2816162566886.118,38828010021.09673,98.62124401205895,1390.2317480376555,2024.5019301972834,0,0,176,5,4819,0,3.52,0.1,96.38,0.0,36.070111519992,36.070111519992,0.0,0.02333890019217506,,,,,5,5000,64,64,8.410948600008851,594.4632689819003
Heuristic-TVD,2325.3075084530788,149843.97148559993,3277,45.725960172596864,2798597449328.3315,38828010021.098206,98.61259038771664,1367.405079760771,2016.6039256487345,0,0,173,7,4820,0,3.46,0.13999999999999999,96.39999999999999,0.0,156.02851440003786,156.02851440003786,0.0,0.022486219939310104,,,,,6,5000,64,64,8.196959699998843,609.9822596420361
Heuristic-TVD,2310.604088547241,149863.18467626665,3257,46.012644972756114,2787946426953.662,38828010021.09769,98.60728995199796,1382.7609770646477,2018.737054969139,0,0,165,10,4825,0,3.3000000000000003,0.2,96.5,0.0,136.81532373341363,136.81532373341363,0.0,0.0227051998837851,,,,,7,5000,64,64,8.223001200007275,608.0505010744224
Heuristic-TVD,2576.669489654084,149768.713904,3188,46.97889394730238,2832212109057.595,38813476028.860725,98.62957029578637,1367.137599645353,1999.4401661211825,0,0,171,10,4819,0,3.42,0.2,96.38,0.0,231.28609599993402,231.28609599993402,0.0,0.022533400217071176,,,,,8,5000,64,64,8.191746900003636,610.3704205018566
Heuristic-TVD,2207.4079145806973,149973.3749221866,3228,46.460153321619146,2764013420844.246,38783571942.37186,98.59683850845681,1370.272304099487,2005.1901776486925,0,0,165,9,4826,0,3.3000000000000003,0.18,96.52,0.0,26.625077813365806,26.625077813365806,0.0,0.023006679996615275,,,,,9,5000,64,64,8.404036499996437,594.9521994582151
Heuristic-TVD,2695.765585270176,149977.20212533328,3385,44.30641126302312,2804009947867.112,156336588162.2581,94.4245351810832,1313.7361601287855,1965.214364062914,0,0,169,4,4827,0,3.38,0.08,96.54,0.0,22.797874666699045,22.797874666699045,0.0,0.05955433993367478,,,,,0,5000,256,256,8.764018100016983,570.5145679685795
Heuristic-TVD,2661.63307744389,149815.67272282668,3258,45.98393883450788,2761127453992.788,156213057332.55682,94.34241772842968,1320.973913641029,1964.3783043106273,0,0,168,5,4827,0,3.36,0.1,96.54,0.0,184.32727717337673,184.32727717337673,0.0,0.059090379986446354,,,,,1,5000,256,256,8.746209800010547,571.6762019582437
Heuristic-TVD,3276.1689737539587,149739.19301642652,3325,45.0343437643388,2809486253461.7114,156030395979.96744,94.44630149773062,1292.141455741324,1949.114879390937,0,0,181,4,4815,0,3.62,0.08,96.3,0.0,260.8069835733595,260.8069835733595,0.0,0.05877855977159925,,,,,2,5000,256,256,8.686113900010241,575.6314109574485
Heuristic-TVD,2653.9584691491705,149871.91414496,3349,44.7512433995103,2801205896138.23,156554952670.72284,94.41115867682018,1300.134306383983,1969.3811334575962,0,0,171,4,4825,0,3.42,0.08,96.5,0.0,128.08585504004304,128.08585504004304,0.0,0.057733600016217676,,,,,3,5000,256,256,8.609101100009866,580.7807275017678
Heuristic-TVD,2729.144482202219,149786.8697461867,3262,45.9187215653546,2805327517134.551,156336588162.25708,94.42715379194141,1311.192163519288,1969.4403242879591,0,0,172,3,4825,0,3.44,0.06,96.5,0.0,213.13025381331227,213.13025381331227,0.0,0.05689357976079919,,,,,4,5000,256,256,8.497597300010966,588.401617948352
Heuristic-TVD,2910.370355514033,149904.11496570666,3288,45.591275841151656,2816162566886.118,156300633843.57516,94.44987176232516,1335.8313362078811,1971.549352625432,0,0,185,1,4814,0,3.6999999999999997,0.02,96.28,0.0,95.88503429329893,95.88503429329893,0.0,0.05726167992688715,,,,,5,5000,256,256,8.518136099999538,586.9828729315878
Heuristic-TVD,3080.9694400802978,149909.31823322657,3307,45.330909656252366,2798597449328.3315,156217568957.60513,94.41800502622849,1296.9044161239708,1946.8285198811518,0,0,181,5,4814,0,3.62,0.1,96.28,0.0,90.68176677338352,90.68176677338352,0.0,0.057344980112975466,,,,,6,5000,256,256,8.588181300001452,582.1954410765821
Heuristic-TVD,2885.8923173850053,149800.64618751997,3279,45.68485702577615,2787946426953.662,156914534971.74472,94.37168040767547,1314.5902671385677,1955.2874688978457,0,0,173,2,4825,0,3.46,0.04,96.5,0.0,199.35381248005933,199.35381248005933,0.0,0.0580574001010973,,,,,7,5000,256,256,8.757205500005512,570.9583953461927
Heuristic-TVD,3145.331674017926,149976.36968277328,3215,46.64894857940071,2832212109057.595,155253438991.08945,94.51829760579798,1305.0161111168868,1926.6650172899242,0,0,179,2,4819,0,3.58,0.04,96.38,0.0,23.63031722663868,23.63031722663868,0.0,0.05743109995382838,,,,,8,5000,256,256,8.726921599998605,572.9397179414101
Heuristic-TVD,2706.348434522534,149913.67569440004,3253,46.08474506437136,2764013420844.246,155253438991.0852,94.3830432290859,1315.0478503108538,1946.8198993776884,0,0,171,6,4823,0,3.42,0.12,96.46000000000001,0.0,86.32430560001671,86.32430560001671,0.0,0.05803644003462978,,,,,9,5000,256,256,8.661967299995013,577.2360743041455
Heuristic-TVD,5439.257983199287,149673.70314527993,3516,42.56931261242319,2804009947867.112,625805420228.8104,77.68176890011273,1054.8724462602615,1703.03492949756,0,0,183,6,4811,0,3.66,0.12,96.22,0.0,326.29685472005406,326.29685472005406,0.0,0.17709035978768953,,,,,0,5000,1024,1024,9.316439000016544,536.6857444127655
Heuristic-TVD,5193.911183482315,149996.58023519994,3407,44.02599948200761,2761127453992.788,623296716112.2146,77.42600707508511,1056.0542056405204,1709.5277901846216,0,0,183,4,4813,0,3.66,0.08,96.26,0.0,3.419764800057635,3.419764800057635,0.0,0.09669267993303947,,,,,1,5000,1024,1024,8.921761399979005,560.4274510201277
Heuristic-TVD,5971.729497911705,149944.11020511988,3478,43.11216509635419,2809486253461.7114,622693853244.8455,77.83602420273128,1052.2382195296059,1715.6133794495438,0,0,186,0,4814,0,3.7199999999999998,0.0,96.28,0.0,55.889794880022464,55.889794880022464,0.0,0.17765634024981408,,,,,2,5000,1024,1024,9.384343300014734,532.802332582201
