policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,workload,contact_model,task_count,training_seed_count,training_q_states,ua_training_seed_count,ua_training_q_states,normalized_value
Deadline-Energy,204.44328001691497,6515.65559591778,260,25.060213830453,7021832.0,5121976.0,27.056414907106863,9.240110354225273,53.996179650108346,0,0,68,0,192,0,26.15384615384616,0.0,73.84615384615384,0.0,8484.344404082178,8484.344404082178,0.0,0.0099723082922327,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.919113385424304
Energy-WSRPT,221.2905752113484,14947.680484752593,260,57.49107878750997,7021832.0,2630176.0,62.54288054741271,0.0140707677437603,78.02618002721894,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.013403846465875,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.994853583488614
ActiveInf-inspired,213.3104924828607,14981.414949676564,260,57.62082672952525,7021832.0,2530736.0,63.95903519195561,0.0140707677437603,78.02618002721894,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0303203847859269,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9589776141149102
LEO-DRL-inspired,213.3104924828607,14981.414949676564,260,57.62082672952525,7021832.0,2530736.0,63.95903519195561,0.0140707677437603,78.02618002721894,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0576776926978849,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9589776141149102
Hierarchical-RA-inspired,213.3104924828607,14981.414949676564,260,57.62082672952525,7021832.0,2530736.0,63.95903519195561,0.0140707677437603,78.02618002721894,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0169619228332661,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9589776141149102
DRL-UA-inspired,218.64521807580087,14992.18480992869,260,57.6622492689565,7021832.0,2526840.0,64.01451928784397,0.0140707677437603,78.02618002721894,0,0,154,7,99,0,59.23076923076923,2.6923076923076925,38.07692307692308,0.0,7.815190071307569,7.815190071307569,0.0,0.0608492311305151,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9829608807677992
QoS-Multihop-projected,221.29057611442784,14981.414949676564,260,57.62082672952525,7021832.0,2606408.0,62.881367711446245,0.0140707677437603,78.02618002721894,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0175673076927733,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.994853587548578
DelayCost-adapted,213.3104924828607,14981.414949676564,260,57.62082672952525,7021832.0,2530736.0,63.95903519195561,0.0140707677437603,78.02618002721894,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.013646537823101,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9589776141149102
Heuristic-TVD,222.435320014989,14969.220205256846,260,57.57392386637249,7021832.0,2620832.0,62.67595123323942,0.0140707677437603,66.19288626250719,0,0,152,12,96,0,58.46153846153846,4.615384615384615,36.92307692307692,0.0,30.77979474315123,30.77979474315123,0.0,0.0137538458847512,,,,,7,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,1.0
Deadline-Energy,204.47626320432911,6419.83713127193,260,24.691681274122807,7178888.0,5404240.0,24.720374520399258,10.356674073345127,52.60305507963406,0,0,67,0,193,0,25.76923076923077,0.0,74.23076923076923,0.0,8580.162868728028,8580.162868728028,0.0,0.01021346095233,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9024374486133896
Energy-WSRPT,223.72336946794383,14947.680484752593,260,57.49107878750997,7178888.0,2583904.0,64.00690469053146,0.0140707677437603,78.43371072107668,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.0130711531920286,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9873828070502778
ActiveInf-inspired,214.99381251539043,14981.414949676564,260,57.62082672952525,7178888.0,2551600.0,64.45689081651643,0.0140707677437603,78.8035100548572,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0313680786908102,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9488556989139396
LEO-DRL-inspired,214.1128073117136,14981.414949676564,260,57.62082672952525,7178888.0,2531152.0,64.74172601661985,0.0140707677437603,78.8035100548572,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0576265371189667,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9449674623247036
Hierarchical-RA-inspired,214.99381251539043,14981.414949676564,260,57.62082672952525,7178888.0,2551600.0,64.45689081651643,0.0140707677437603,78.8035100548572,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0184211549752105,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9488556989139396
DRL-UA-inspired,219.47374378462985,14969.220205256846,260,57.57392386637249,7178888.0,2394056.0,66.65143682419897,0.0140707677437603,78.43371072107668,0,0,152,12,96,0,58.46153846153846,4.615384615384615,36.92307692307692,0.0,30.77979474315022,30.77979474315022,0.0,0.0631653857103978,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9686274693934098
QoS-Multihop-projected,223.72337034084555,14981.414949676564,260,57.62082672952525,7178888.0,2558680.0,64.35826830004869,0.0140707677437603,78.43371072107668,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0174680772873286,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9873828109027504
DelayCost-adapted,214.99381251539043,14981.414949676564,260,57.62082672952525,7178888.0,2551600.0,64.45689081651643,0.0140707677437603,78.8035100548572,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.013938076265801,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9488556989139396
Heuristic-TVD,226.58220081459427,14940.87067045894,260,57.46488719407285,7178888.0,2659712.0,62.95091941816058,0.0140707677437603,59.98192082799677,0,0,151,14,95,0,58.07692307692308,5.384615384615385,36.53846153846154,0.0,59.12932954105855,59.12932954105855,0.0,0.0143900013286978,,,,,8,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,1.0
Deadline-Energy,195.68425917294329,5461.652484813436,260,21.00635571082091,7071376.0,5555296.0,21.439674541418817,15.77530844317436,54.77139055506947,0,0,57,0,203,0,21.923076923076923,0.0,78.07692307692308,0.0,9538.347515186531,9538.347515186531,0.0,0.0097865374230493,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.8760001095486902
Energy-WSRPT,219.91293312052943,14947.680484752593,260,57.49107878750997,7071376.0,2519712.0,64.36744418625173,0.0140707677437603,109.99435015115232,0,0,156,0,104,0,60.0,0.0,40.0,0.0,52.31951524740708,52.31951524740708,0.0,0.0131473079538689,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9844621857627364
ActiveInf-inspired,212.210040263007,14981.414949676564,260,57.62082672952525,7071376.0,2536224.0,64.13393941999408,0.0140707677437603,109.99435015115232,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0321261528789853,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9499794173706816
LEO-DRL-inspired,211.4119232267876,14981.414949676564,260,57.62082672952525,7071376.0,2517512.0,64.39855552865524,0.0140707677437603,109.99435015115232,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0590134624732085,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9464065668301432
Hierarchical-RA-inspired,212.210040263007,14981.414949676564,260,57.62082672952525,7071376.0,2536224.0,64.13393941999408,0.0140707677437603,109.99435015115232,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.017422307036423,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9499794173706816
DRL-UA-inspired,220.6844379007276,14997.569740054754,260,57.68296053867213,7071376.0,2436552.0,65.5434529291046,0.0140707677437603,109.99435015115232,0,0,153,10,97,0,58.84615384615385,3.8461538461538463,37.30769230769231,0.0,2.4302599452429376,2.4302599452429376,0.0,0.0630765385442198,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9879159038840988
QoS-Multihop-projected,219.9129351775276,14981.414949676564,260,57.62082672952525,7071376.0,2498408.0,64.66871511287195,0.0140707677437603,109.99435015115232,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.0189684614619741,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.984462194971094
DelayCost-adapted,212.210040263007,14981.414949676564,260,57.62082672952525,7071376.0,2536224.0,64.13393941999408,0.0140707677437603,109.99435015115232,0,0,156,1,103,0,60.0,0.3846153846153846,39.61538461538461,0.0,18.585050323435794,18.585050323435794,0.0,0.013892692200338,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,0.9499794173706816
Heuristic-TVD,223.383829567965,14940.87067045894,260,57.46488719407285,7071376.0,2643848.0,62.6119725496141,0.0140707677437603,57.66642339802373,0,0,151,14,95,0,58.07692307692308,5.384615384615385,36.53846153846154,0.0,59.12932954105855,59.12932954105855,0.0,0.0146561546269087,,,,,9,EuroSAT-image-bytes+MobileSAM-encoded-bytes+per-image-eta,fixed-window,260,10,12,10,36,1.0
